1.8089 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
64.6318 	EXP 	Fixation1: autoDraw = True
64.6485 	EXP 	Fixation1: autoDraw = True
64.6661 	EXP 	Fixation1: autoDraw = True
64.6826 	EXP 	Fixation1: autoDraw = True
64.6984 	EXP 	Fixation1: autoDraw = True
64.7151 	EXP 	Fixation1: autoDraw = True
64.7327 	EXP 	Fixation1: autoDraw = True
64.7493 	EXP 	Fixation1: autoDraw = True
64.7660 	EXP 	Fixation1: autoDraw = True
64.7827 	EXP 	Fixation1: autoDraw = True
64.7993 	EXP 	Fixation1: autoDraw = True
64.8160 	EXP 	Fixation1: autoDraw = True
64.8327 	EXP 	Fixation1: autoDraw = True
64.8494 	EXP 	Fixation1: autoDraw = True
64.8660 	EXP 	Fixation1: autoDraw = True
64.8828 	EXP 	Fixation1: autoDraw = True
64.9006 	EXP 	Fixation1: autoDraw = True
64.9165 	EXP 	Fixation1: autoDraw = True
64.9327 	EXP 	Fixation1: autoDraw = True
64.9494 	EXP 	Fixation1: autoDraw = True
64.9662 	EXP 	Fixation1: autoDraw = True
64.9827 	EXP 	Fixation1: autoDraw = True
64.9996 	EXP 	Fixation1: autoDraw = True
65.0042 	DATA 	Keypress: 1
65.0167 	EXP 	Fixation1: autoDraw = True
65.0333 	EXP 	Fixation1: autoDraw = True
65.0490 	EXP 	Fixation1: autoDraw = True
65.0658 	EXP 	Fixation1: autoDraw = True
65.0825 	EXP 	Fixation1: autoDraw = True
65.0991 	EXP 	Fixation1: autoDraw = True
65.1158 	EXP 	Fixation1: autoDraw = True
65.1326 	EXP 	Fixation1: autoDraw = True
65.1492 	EXP 	Fixation1: autoDraw = True
65.1658 	EXP 	Fixation1: autoDraw = True
65.1826 	EXP 	Fixation1: autoDraw = True
65.1992 	EXP 	Fixation1: autoDraw = True
65.2164 	EXP 	Fixation1: autoDraw = True
65.2334 	EXP 	Fixation1: autoDraw = True
65.2502 	EXP 	Fixation1: autoDraw = True
65.2669 	EXP 	Fixation1: autoDraw = True
65.2835 	EXP 	Fixation1: autoDraw = True
65.3002 	EXP 	Fixation1: autoDraw = True
65.3169 	EXP 	Fixation1: autoDraw = True
65.3336 	EXP 	Fixation1: autoDraw = True
65.3502 	EXP 	Fixation1: autoDraw = True
65.3553 	DATA 	Keypress: 2
65.3670 	EXP 	Fixation1: autoDraw = True
65.3836 	EXP 	Fixation1: autoDraw = True
65.4003 	EXP 	Fixation1: autoDraw = True
65.4169 	EXP 	Fixation1: autoDraw = True
65.4337 	EXP 	Fixation1: autoDraw = True
65.4504 	EXP 	Fixation1: autoDraw = True
65.4670 	EXP 	Fixation1: autoDraw = True
65.4836 	EXP 	Fixation1: autoDraw = True
65.5005 	EXP 	Fixation1: autoDraw = True
65.5170 	EXP 	Fixation1: autoDraw = True
65.5337 	EXP 	Fixation1: autoDraw = True
65.5505 	EXP 	Fixation1: autoDraw = True
65.5670 	EXP 	Fixation1: autoDraw = True
65.5838 	EXP 	Fixation1: autoDraw = True
65.6005 	EXP 	Fixation1: autoDraw = True
65.6173 	EXP 	Fixation1: autoDraw = True
65.6328 	EXP 	Fixation1: autoDraw = True
65.6496 	EXP 	Fixation1: autoDraw = True
65.6664 	EXP 	Fixation1: autoDraw = True
65.6831 	EXP 	Fixation1: autoDraw = True
65.6996 	EXP 	Fixation1: autoDraw = True
65.7163 	EXP 	Fixation1: autoDraw = True
65.7339 	EXP 	Fixation1: autoDraw = True
65.7498 	EXP 	Fixation1: autoDraw = True
65.7664 	EXP 	Fixation1: autoDraw = True
65.7832 	EXP 	Fixation1: autoDraw = True
65.7999 	EXP 	Fixation1: autoDraw = True
65.8164 	EXP 	Fixation1: autoDraw = True
65.8331 	EXP 	Fixation1: autoDraw = True
65.8499 	EXP 	Fixation1: autoDraw = True
65.8662 	EXP 	Fixation1: autoDraw = True
65.8837 	EXP 	Fixation1: autoDraw = True
65.9004 	EXP 	Fixation1: autoDraw = True
65.9171 	EXP 	Fixation1: autoDraw = True
65.9338 	EXP 	Fixation1: autoDraw = True
65.9504 	EXP 	Fixation1: autoDraw = True
65.9670 	EXP 	Fixation1: autoDraw = True
65.9838 	EXP 	Fixation1: autoDraw = True
66.0006 	EXP 	Fixation1: autoDraw = True
66.0172 	EXP 	Fixation1: autoDraw = True
66.0338 	EXP 	Fixation1: autoDraw = True
66.0506 	EXP 	Fixation1: autoDraw = True
66.0672 	EXP 	Fixation1: autoDraw = True
66.0838 	EXP 	Fixation1: autoDraw = True
66.1006 	EXP 	Fixation1: autoDraw = True
66.1172 	EXP 	Fixation1: autoDraw = True
66.1339 	EXP 	Fixation1: autoDraw = True
66.1506 	EXP 	Fixation1: autoDraw = True
66.1674 	EXP 	Fixation1: autoDraw = True
66.1840 	EXP 	Fixation1: autoDraw = True
66.2008 	EXP 	Fixation1: autoDraw = True
66.2173 	EXP 	Fixation1: autoDraw = True
66.2341 	EXP 	Fixation1: autoDraw = True
66.2506 	EXP 	Fixation1: autoDraw = True
66.2674 	EXP 	Fixation1: autoDraw = True
